"","iri2","iri1","o1","o2","Var1","Var2","jw","dl","lv","eq","jacc_all","jacc_c","sup_int_size_all","sup_int_size_c","ic_c","ic_all","sbcl12","sbcl21","thing1","thing2","def1","def2","bothsat","sbcl","lendiff"
"11","http://purl.obolibrary.org/obo/GO_0007632","http://purl.obolibrary.org/obo/FBcv_0000002","fbcv","go","thermotaxis behavior defective","behavioral response to visual stimulus",0.407852965747703,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'thermotaxis')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,8
"12","http://purl.obolibrary.org/obo/GO_0007632","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to visual stimulus",0.429065086959824,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,5
"13","http://purl.obolibrary.org/obo/GO_0007632","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to visual stimulus",0.429065086959824,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,5
"14","http://purl.obolibrary.org/obo/GO_0007632","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to visual stimulus",0.429065086959824,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,5
"15","http://purl.obolibrary.org/obo/GO_0007632","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to visual stimulus",0.429065086959824,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,5
"16","http://purl.obolibrary.org/obo/GO_0007633","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to pattern orientation",0.421356421356421,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"17","http://purl.obolibrary.org/obo/GO_0007633","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to pattern orientation",0.421356421356421,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"18","http://purl.obolibrary.org/obo/GO_0007633","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to pattern orientation",0.421356421356421,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"19","http://purl.obolibrary.org/obo/GO_0007633","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to pattern orientation",0.421356421356421,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"20","http://purl.obolibrary.org/obo/GO_0007635","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to chemical stimulus",0.394850680720246,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"21","http://purl.obolibrary.org/obo/GO_0007635","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to chemical stimulus",0.394850680720246,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"22","http://purl.obolibrary.org/obo/GO_0007635","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to chemical stimulus",0.394850680720246,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"23","http://purl.obolibrary.org/obo/GO_0007635","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to chemical stimulus",0.394850680720246,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"24","http://purl.obolibrary.org/obo/GO_0007638","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to mechanical stimulus",0.393488455988456,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"25","http://purl.obolibrary.org/obo/GO_0007638","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to mechanical stimulus",0.393488455988456,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"26","http://purl.obolibrary.org/obo/GO_0007638","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to mechanical stimulus",0.393488455988456,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"27","http://purl.obolibrary.org/obo/GO_0007638","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to mechanical stimulus",0.393488455988456,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"28","http://purl.obolibrary.org/obo/GO_0030534","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","adult behavioral response to stimulus",0.461471040418409,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,4
"29","http://purl.obolibrary.org/obo/GO_0030534","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","adult behavioral response to stimulus",0.461471040418409,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,4
"30","http://purl.obolibrary.org/obo/GO_0030534","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","adult behavioral response to stimulus",0.461471040418409,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,4
"31","http://purl.obolibrary.org/obo/GO_0030534","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","adult behavioral response to stimulus",0.461471040418409,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,4
"32","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction between organisms",0.397474747474748,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"33","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction between organisms",0.397474747474748,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"34","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction with other organism",0.438672438672439,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"35","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction with other organism",0.438672438672439,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"36","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction with other organism",0.438672438672439,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"37","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction with other organism",0.438672438672439,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,9
"38","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction between organisms",0.397474747474748,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"39","http://purl.obolibrary.org/obo/GO_0051705","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral interaction between organisms",0.397474747474748,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,7
"40","http://purl.obolibrary.org/obo/GO_0061366","http://purl.obolibrary.org/obo/FBcv_0000399","fbcv","go","courtship behavior defective","behavioral response to chemical pain",0.352573352573353,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some   
    ('courtship behavior' or ('behavior'  
     and ('part_of' some 'courtship behavior'))))  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,8
"41","http://purl.obolibrary.org/obo/GO_0061366","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to chemical pain",0.392255892255892,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,3
"42","http://purl.obolibrary.org/obo/GO_0061366","http://purl.obolibrary.org/obo/FBcv_0000403","fbcv","go","chemosensitive behavior defective","behavioral response to chemical pain",0.392255892255892,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'quality'  
 and ('inheres_in' some 'behavioural response to chemical stimulus')  
 and ('qualifier' some 'abnormal')",NA,TRUE,FALSE,3
"43","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","obsessive-compulsive behavior",0.4349994277399,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"44","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","obsessive-compulsive behavior",0.4349994277399,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"45","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","obsessive compulsive behavior",0.414934762348555,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"46","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","obsessive compulsive behavior",0.414934762348555,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"47","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0007632","go","hp","behavioral response to visual stimulus","obsessive-compulsive behavior",0.407743496672716,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"48","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0007632","go","hp","behavioral response to visual stimulus","obsessive-compulsive behavior",0.407743496672716,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"49","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0007632","go","hp","behavioral response to visual stimulus","obsessive compulsive behavior",0.379901556398834,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"50","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0007632","go","hp","behavioral response to visual stimulus","obsessive compulsive behavior",0.379901556398834,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"51","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0030534","go","hp","adult behavioral response to stimulus","obsessive-compulsive behavior",0.4349994277399,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"52","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0030534","go","hp","adult behavioral response to stimulus","obsessive-compulsive behavior",0.4349994277399,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"53","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0030534","go","hp","adult behavioral response to stimulus","obsessive compulsive behavior",0.414934762348555,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"54","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0030534","go","hp","adult behavioral response to stimulus","obsessive compulsive behavior",0.414934762348555,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"55","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0060758","go","hp","foraging behavior by probing substrate","obsessive-compulsive behavior",0.459282785507831,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"56","http://purl.obolibrary.org/obo/HP_0000722","http://purl.obolibrary.org/obo/GO_0060758","go","hp","foraging behavior by probing substrate","obsessive compulsive behavior",0.439503932244404,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'obsessive-compulsive disorder')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"57","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","repetitive or self-injurious behavior",0.439081939081939,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,0
"58","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","repetitive or self-injurious behavior",0.439081939081939,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,0
"59","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","stereotyped, repetitive behavior",0.409521128271128,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"60","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","stereotyped, repetitive behavior",0.409521128271128,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"61","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","stereotypical motor behaviors",0.443771357564461,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"62","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002211","go","hp","behavioral defense response to insect","stereotypical motor behaviors",0.443771357564461,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"63","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002212","go","hp","behavioral defense response to nematode","repetitive or self-injurious behavior",0.448783948783949,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"64","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0002212","go","hp","behavioral defense response to nematode","repetitive or self-injurious behavior",0.448783948783949,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"65","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0007622","go","hp","rhythmic behavioral response to stimulus","repetitive or self-injurious behavior",0.403228228228228,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"66","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0007622","go","hp","rhythmic behavioral response to stimulus","repetitive or self-injurious behavior",0.403228228228228,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"67","http://purl.obolibrary.org/obo/HP_0000733","http://purl.obolibrary.org/obo/GO_0007622","go","hp","rhythmic behavioral response to stimulus","stereotyped, repetitive behavior",0.420833333333333,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased amount'  
     and ('inheres in' some 'stereotypic behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
